"V1","V2"
6.78562919954805,0.581101712910697
2.45911679392357,1.87549085980946
-6.68603790848267,-5.74674605317086
0.384827870763109,-1.00071119817724
-6.83681490186407,-9.9383320213435
-6.86022263838854,-8.90677526444444
-0.548897488278774,-1.45583000106553
3.10783455383665,1.64095442823633
-1.46935148814431,2.06179881134646
1.77299056706908,-4.21256382305009
3.9117637709795,0.00764698620199944
-6.72125328241274,-6.97913705808414
-3.68507944114926,-5.93451741779334
0.611045287024292,1.91049869698202
4.06480242308484,2.01293556149846
-5.81639304313883,0.111880266527888
0.857868247238303,6.13850662898598
-9.69949911644628,1.57340767112839
-2.98042808552314,6.74266551835594
-2.04106220187145,-0.743725601893739
7.6270824647386,-0.898562371004043
7.75569837790781,-0.256182888664095
5.90310021783958,0.793412817439453
-9.14188144303388,-1.2510166403411
-3.41885723488211,-7.54446024719435
-8.46341110141837,-0.318468290553625
-1.13978551317619,7.69327576059061
-9.5132003183875,-0.468470629535192
-1.77006113292562,8.44766828641535
-1.03318598727323,9.23862539111781
-2.70421511127943,8.1791981755594
3.84570089855629,-3.24655916468072
-1.85442428553152,9.28260804635806
-2.8004398325036,-7.32222271427083
-9.30161903183346,1.26323636011747
-0.505966744020946,1.38215091552918
-1.58600254674806,-1.59727890050889
6.67901602524877,1.62602327817303
9.32576202356278,-0.23342340602957
8.61907817181384,1.35604969235007
8.70932129717047,-1.74807500528686
7.65112020322993,1.74209440285742
-8.50015649845163,-1.97194806424859
3.33184533019804,2.59718047517389
-9.80268339711682,0.473766175087518
-1.27568428818315,1.00089577999352
-1.45898793632087,-0.180521487244228
5.64869749713821,-0.498396079381319
2.3258896605834,-3.75459639285166
3.12349904927543,-4.34914997998874
6.23338372901812,-1.27378498744407
-2.10655024520397,-1.67565990526093
7.17364794461713,0.760196572228923
3.61224424283224,-0.721861339055395
-2.43678714230682,-1.33506149071519
6.17050308784944,0.0111026081776624
-3.08429822119198,-6.76982722464382
-4.41228438613974,-5.10033169938956
5.93873150363137,1.65406855096356
1.27454322874779,1.55852810389481
-6.21959609623045,0.382078648002076
0.382910800016862,5.85956798305574
6.9698503909067,-2.88619954600936
7.68478191425524,-2.08801306702113
1.99126177826958,1.20573783582807
-6.03714269453567,-9.6098987240937
5.53902369345681,-3.17117126905955
10.3582870536617,-0.910125449760824
-7.34952567658115,-0.486283729761219
-3.50874975827901,6.29407517716236
-2.0562615383116,7.31464376854454
-1.09942886215688,9.09064332070277
-0.742207217374873,7.54572133591314
-5.91395966015713,-1.57046125187747
-6.28750666384788,-0.711543843592221
-6.8001173300575,-0.978947383170008
0.314872704681786,9.97005725802696
1.55281937058046,-4.58866187777163
-4.57858977621038,-3.16198280751985
1.45562790205128,4.0074986925277
-7.19605824150406,-6.4470194684908
-0.0223417107033195,9.05605696041914
0.953232193478857,-0.516631407516113
-7.51016602737284,-9.45974487276832
3.12846928287862,1.1610332084991
-2.55186893847031,6.22861778518724
-6.2993918482337,-6.31438538449322
9.02847197024704,0.674486770646349
5.87398448942702,-3.32367563760838
-2.89108866432072,5.82960141616545
-5.94063748082947,-5.03485735288404
-0.0148449266948754,5.63884969026236
-6.84591470137812,-2.95195239973333
-0.598437865695119,6.43568295642776
-3.09973726197384,7.81043676982557
2.05049541398661,0.308080231053696
-1.02379794113614,8.42875128333383
-7.50609168055935,-2.70103995267761
3.99524736152741,-2.27223826066904
4.12234057579339,-4.27616320419243
-2.76155421966106,-3.80123699106645
-6.52422158476821,-2.15919843907857
-3.88638210821429,-3.75846407160265
2.86499138046476,-1.41647728342318
9.97107840226491,0.372008910649149
2.79373411980411,4.33131464190209
3.43804199135264,0.11616477732909
0.549420819221237,9.88145121850798
-6.39684445368005,-3.1468303185722
2.30716595606618,3.42483351267335
1.41286485618232,3.54478471996379
-4.99179436156919,-4.2856395454985
-3.4606508672674,-2.44762264359797
2.40288371769937,-0.327686683865495
2.40880891861282,4.66847598103511
1.22761057978014,-4.935774699422
2.8732716597861,0.585294876773129
4.87583928067921,1.54801171007138
10.5438105489716,-0.439563556695696
-6.12124408127128,-9.44183934893809
4.85964849481389,-2.67591294612058
5.25897775115457,-4.01229327485619
9.40029143290693,-0.43935565721164
8.39681576026799,-1.2478402765652
